mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS016	E	   5867	20071024	094207	32.5	11.5	31.5	8.4	182	35	TUNISIA	LIBYAN DES., ESCARP., COAST	10	47	E	150	42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5866	20071024	094203	32.5	11.5	31.3	8.2	182	35	TUNISIA	LIBYAN DES., ESCARP., COAST	10	49	E	150	42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5865	20071024	094148	33.5	11.5	30.6	7.4	182	35	TUNISIA	G. OF SURT, G. OF GABES,COAST	25	HO	NE	149	42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5864	20071024	094147	33.5	11.5	30.6	7.4	182	35	TUNISIA	G. OF SURT, G. OF GABES,COAST	25	HO	NE	148	42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5863	20071024	094145	33.5	11.0	30.5	7.3	182	35	TUNISIA	G. OF SURT, G. OF GABES,COAST	10	HO	NE	148	42	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5861	20071024	094103	28.5	7.0	28.5	5.2	183	70	ALGERIA	TINRHERT PLATEAU, DUNES	10	31	E	145	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5860	20071024	094101	28.5	7.0	28.4	5.1	183	70	ALGERIA	TINRHERT PLATEAU, DUNES	10	32	E	144	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5859	20071024	094053	28.5	7.0	28.0	4.7	183	35	ALGERIA	TINRHERT PLATEAU, DUNES	10	38	E	144	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5858	20071024	094051	28.5	7.0	28.0	4.6	183	35	ALGERIA	TINRHERT PLATEAU, DUNES	10	39	E	144	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5857	20071024	094034	29.0	7.0	27.1	3.8	183	180	ALGERIA	GRAND ERG ORIENTAL, DUNES	10	51	NE	142	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5856	20071024	094030	29.0	7.0	27.0	3.6	183	180	ALGERIA	GRAND ERG ORIENTAL, DUNES	0	52	NE	142	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5855	20071024	094024	28.5	5.0	26.7	3.3	183	180	ALGERIA	GRAND ERG ORIENTAL, DUNES	10	39	NE	141	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5854	20071024	094021	28.5	5.0	26.5	3.2	183	180	ALGERIA	GRAND ERG ORIENTAL, DUNES	10	41	NE	141	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5853	20071024	094019	28.5	5.0	26.4	3.1	183	180	ALGERIA	GRAND ERG ORIENTAL, DUNES	10	43	NE	141	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5852	20071024	094013	27.0	6.5	26.1	2.8	183	180	ALGERIA	TIFERNINE DUNES	10	51	E	140	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5851	20071024	094010	26.5	6.5	26.0	2.7	183	180	ALGERIA	TIFERNINE DUNES	10	52	E	140	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5850	20071024	094002	26.0	4.0	25.6	2.3	183	180	ALGERIA	STAR DUNES, DESERT, MTS.	10	30	E	140	43	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5849	20071024	093956	26.0	4.0	25.3	2.0	183	180	ALGERIA	STAR DUNES, DESERT, MTS.	10	35	E	139	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5848	20071024	093954	26.0	4.0	25.2	1.9	183	180	ALGERIA	WADIS, DESERT, MTS.	10	36	E	139	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5847	20071024	093951	26.5	3.5	25.1	1.8	183	180	ALGERIA	MOUYDIR MTS., DRAINAGE, DUNES	10	36	NE	139	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5846	20071024	093948	26.0	3.5	25.0	1.7	183	180	ALGERIA	MOUYDIR MTS., DRAINAGE	10	34	NE	138	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5845	20071024	093945	25.5	3.5	24.8	1.5	183	180	ALGERIA	DESERT, DRAINAGE	10	35	E	138	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5844	20071024	093939	27.0	5.0	24.5	1.3	183	180	ALGERIA	MTS., DRAINAGE, DUNES	10	HO	NE	138	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5843	20071024	093937	26.5	5.5	24.4	1.2	183	180	ALGERIA	MOUYDIR MTS., DESERT, WADIS	10	HO	E	137	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5842	20071024	093930	26.0	4.5	24.1	.8	183	180	ALGERIA	MOUYDIR MTS., DRAINAGE	10	54	NE	137	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5841	20071024	093927	26.0	4.5	23.9	.7	183	180	ALGERIA	MOUYDIR MTS., DRAINAGE	10	55	NE	137	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5840	20071024	093927	23.9	.7	23.9	.7	183	180	ALGERIA	DRAINAGE	10	 0		137	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5839	20071024	093925	23.8	9.6	23.8	.6	183	180	ALGERIA	ERG CHECH, DRAINAGE	0	HO	E	136	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5838	20071024	093844	25.0	1.5	21.8	-1.2	183	35	ALGERIA	OUTCROPS, DUNES, SAHARA DES.	10	54	NE	133	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5837	20071024	093841	25.0	1.5	21.7	-1.3	183	35	ALGERIA	OUTCROPS, DUNES, SAHARA DES.	10	55	NE	133	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5836	20071024	093832	24.5	1.5	21.2	-1.7	183	35	ALGERIA	OUTCROPS, DUNES, SAHARA DES.	10	HO	NE	132	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5835	20071024	093824	22.0	-2.5	20.8	-2.0	183	35	MALI	HAMADA SAFIA, ISS	10	23	N	132	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5834	20071024	093822	22.0	-2.5	20.7	-2.1	183	35	MALI	HAMADA SAFIA, ISS	10	24	N	131	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5833	20071024	093805	24.5	-2.5	19.9	-2.8	183	70	ALGERIA	ERG CHECH, SAND DUNES	10	HO	N	130	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5832	20071024	093802	24.5	-2.5	19.8	-2.9	183	48	ALGERIA	ERG CHECH, SAND DUNES	10	HO	N	130	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5831	20071024	093758	24.5	-2.5	19.6	-3.1	184	48	ALGERIA	ERG CHECH, SAND DUNES	10	HO	N	129	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5830	20071024	093748	23.0	-4.0	19.1	-3.5	184	35	MALI	HAMADA SAFIA, WIND STREAKS	10	52	N	129	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5829	20071024	093746	23.0	-4.0	19.0	-3.6	184	35	MALI	HAMADA SAFIA, WIND STREAKS	10	53	N	129	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5828	20071024	081635	46.5	60.0	45.2	53.7	181	35	KAZAKHSTAN	ARAL SEA BASINS, DESERT	10	HO	E	182	33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5827	20071024	081631	45.5	59.0	45.0	53.3	181	35	KAZAKHSTAN	ARAL SEA BASINS, DESERT	10	HO	E	182	33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5826	20071024	081628	45.5	59.5	44.9	53.1	181	35	KAZAKHSTAN	ARAL SEA BASINS, DESERT	10	HO	E	181	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5825	20071024	081625	45.0	59.5	44.8	52.9	181	35	UZBEKISTAN	ARAL SEA BASINS, DESERT	10	HO	E	181	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5824	20071024	081618	44.5	51.5	44.6	52.3	181	35	KAZAKHSTAN	MANGYSHLAK PEN., CASPIAN S.	10	15	W	180	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5823	20071024	081616	44.5	51.5	44.5	52.2	181	35	KAZAKHSTAN	MANGYSHLAK PEN., CASPIAN S.	10	13	W	180	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5822	20071024	081615	44.5	51.5	44.5	52.1	181	35	KAZAKHSTAN	MANGYSHLAK PEN., CASPIAN S.	10	11	W	180	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5821	20071024	081610	44.5	53.5	44.4	51.7	181	35	KAZAKHSTAN	KAYDAK SALT PAN, DRY LAKE, ISS	10	31	E	180	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5820	20071024	081609	44.5	53.5	44.3	51.7	181	35	KAZAKHSTAN	KAYDAK SALT PAN, DRY LAKE, ISS	10	31	E	180	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5819	20071024	081607	43.5	53.5	44.3	51.5	181	35	KAZAKHSTAN	CASPIAN S., MANGYSHLAK PEN.	10	36	E	179	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5818	20071024	081605	43.5	52.5	44.2	51.4	181	35	KAZAKHSTAN	CASPIAN S., MANGYSHLAK PEN.	10	23	SE	179	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5817	20071024	081603	42.5	53.0	44.1	51.2	181	35	KAZAKHSTAN	G. OF KARA-BOGAZ, GLINT,DRY L.	10	39	SE	179	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5816	20071024	081602	42.5	53.0	44.1	51.1	181	35	KAZAKHSTAN	G. OF KARA-BOGAZ, GLINT,DRY L.	10	40	SE	179	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5815	20071024	081556	45.0	52.5	43.9	50.7	181	35	KAZAKHSTAN	BUZACHI PEN., CASPIAN S., I.	10	35	NE	178	35	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5814	20071024	081554	45.0	52.5	43.8	50.6	181	35	KAZAKHSTAN	BUZACHI PEN., CASPIAN S., I.	10	37	NE	178	35	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5813	20071024	081552	45.0	53.5	43.7	50.4	181	35	KAZAKHSTAN	KAYDAK & MERTVYY KULTUK PANS	0	48	E	178	35	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5812	20071024	081551	45.0	53.5	43.7	50.3	181	35	KAZAKHSTAN	KAYDAK & MERTVYY KULTUK PANS	10	49	E	178	35	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5811	20071024	081518	41.5	47.0	42.6	48.0	181	180	AZERBAIJAN	SE. CAUCASUS MTS., VALLEYS	25	26	SW	175	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5810	20071024	081517	42.0	47.0	42.5	47.9	181	180	RUSSIAN FEDERATION	SE. CAUCASUS MTS., VALLEYS	25	19	SW	175	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5809	20071024	081515	42.5	45.5	42.5	47.7	181	180	GEORGIA	SE. CAUCASUS MTS., VALLEYS	25	36	W	175	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5808	20071024	081514	42.5	45.0	42.4	47.7	181	180	GEORGIA	CAUCASUS MTS., SNOW, VALLEYS	25	42	W	174	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5807	20071024	081513	42.5	45.0	42.4	47.6	181	180	GEORGIA	CAUCASUS MTS., SNOW, VALLEYS	25	41	W	174	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5806	20071024	081512	42.5	45.0	42.3	47.5	181	180	GEORGIA	CAUCASUS MTS., SNOW, VALLEYS	25	40	W	174	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5805	20071024	081510	43.0	43.5	42.3	47.4	181	180	RUSSIAN FEDERATION	CAUCASUS MTS., SNOW, VALLEYS	25	53	W	174	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5804	20071024	081509	42.5	44.0	42.2	47.3	181	180	GEORGIA	CAUCASUS MTS., SNOW, VALLEYS	25	48	W	174	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5803	20071024	081507	43.0	43.5	42.2	47.2	181	180	RUSSIAN FEDERATION	CAUCASUS MTS., SNOW, VALLEYS	25	52	W	174	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5802	20071024	081504	43.0	43.5	42.1	47.0	181	180	RUSSIAN FEDERATION	CAUCASUS MTS., SNOW, VALLEYS	25	50	W	174	36	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5801	20071024	081449	42.5	46.5	41.5	45.9	181	180	RUSSIAN FEDERATION	SE. CAUCASUS MTS.,AVARSKOYA V.	10	21	NE	172	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5800	20071024	081448	42.5	46.5	41.5	45.9	181	180	RUSSIAN FEDERATION	SE. CAUCASUS MTS.,AVARSKOYA V.	10	21	NE	172	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5799	20071024	081446	42.5	46.5	41.4	45.7	181	180	RUSSIAN FEDERATION	SE. CAUCASUS MTS.,AVARSKOYA V.	10	24	NE	172	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5798	20071024	081445	42.5	46.5	41.4	45.7	181	180	RUSSIAN FEDERATION	SE. CAUCASUS MTS.,AVARSKOYA V.	10	24	NE	172	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5797	20071024	081440	41.5	48.0	41.2	45.3	181	180	RUSSIAN FEDERATION	CAUCASUS MTS., MT. SHAHDAG	10	42	E	171	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5796	20071024	081438	41.5	48.0	41.1	45.2	181	180	RUSSIAN FEDERATION	CAUCASUS MTS., MT. SHAHDAG	10	43	E	171	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5795	20071024	081432	41.0	48.0	40.9	44.8	181	180	AZERBAIJAN	CAUCASUS MTS., MT. SHAHDAG	10	47	E	171	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5794	20071024	081427	41.5	48.0	40.7	44.5	181	180	RUSSIAN FEDERATION	CAUCASUS MTS., MT. SHAHDAG	10	50	E	170	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5793	20071024	081426	41.5	47.5	40.6	44.4	181	180	RUSSIAN FEDERATION	CAUCASUS MTS., MT. SHALBUZDAG	10	47	E	170	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5792	20071024	081424	41.5	47.5	40.6	44.3	181	180	RUSSIAN FEDERATION	CAUCASUS MTS., SAMUR R. V.	10	48	E	170	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5791	20071024	081423	41.5	47.0	40.5	44.2	181	180	AZERBAIJAN	CAUCASUS MTS., SAMUR R. V.	25	45	E	170	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5790	20071024	081420	42.0	47.0	40.4	44.0	181	180	RUSSIAN FEDERATION	CENTRAL CAUCASUS MTS., SNOW	10	48	NE	169	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5789	20071024	081419	42.0	47.0	40.4	43.9	181	180	RUSSIAN FEDERATION	CENTRAL CAUCASUS MTS., SNOW	10	49	NE	169	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5788	20071024	081358	42.0	46.5	39.6	42.6	181	70	RUSSIAN FEDERATION	CENTRAL CAUCASUS MTS., SNOW	25	HO	NE	167	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5787	20071024	081356	42.5	46.5	39.5	42.4	181	35	RUSSIAN FEDERATION	SE. CAUCASUS  MTS., CASPIAN S.	50	HO	NE	167	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5786	20071024	081354	42.0	47.0	39.4	42.3	181	35	RUSSIAN FEDERATION	SE. CAUCASUS  MTS., CASPIAN S.	50	HO	NE	167	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5785	20071024	081345	40.5	45.5	39.1	41.7	181	70	ARMENIA	LAKE SEVAN	75	53	E	166	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS016	E	   5784	20071024	081337	38.0	45.0	38.7	41.2	181	70	IRAN	LAKE ORUMIYEH AREA, MTS.	25	52	E	166	39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
