mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS003	E	   5939	200109__		26.5	-101.5				28	MEXICO	SIERRA MADRE, MONTERREY	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5938	200109__		26.5	-101.5				28	MEXICO	SIERRA MADRE, MONTERREY	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5928	200109__		41.5	-112.5				800	USA-UTAH	GREAT SALT L.,SALT PONDS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5927	200109__		41.0	-112.5				800	USA-UTAH	GREAT SALT LAKE, BRIDGE	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5926	200109__		41.0	-112.5				800	USA-UTAH	SALT PONDS,GREAT SALT L.	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5925	200109__		18.0	-66.5				800	PUERTO RICO	PONCE, COAST	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5924	200109__		18.0	-67.0				800	PUERTO RICO	BAHIA DE GUAYANILLA	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5923	200109__		18.0	-67.0				800	PUERTO RICO	COAST, MAYAGUEZ	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5922	200109__		18.5	-67.0				800	PUERTO RICO	COAST, MAYAGUEZ	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5921	200109__		18.0	-67.0				800	PUERTO RICO	MAYAGUEZ	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5920	200109__		18.5	-70.0				800	DOMINICAN REPUBLIC	SANTO DOMINGO	75					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5919	200109__		18.5	-70.0				800	DOMINICAN REPUBLIC	SANTO DOMINGO	50					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5918	200109__		19.5	-70.5				800	DOMINICAN REPUBLIC	GASPAR HERNANDEZ, COAST	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5917	200109__		19.5	-70.5				800	DOMINICAN REPUBLIC	SABANETA DE YASICA,COAST	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5916	200109__		21.5	-71.5				800	TURKS AND CAICOS IS.	AMBERGRIS CAYS	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5915	200109__		21.5	-72.0				800	TURKS AND CAICOS IS.	CAICOS BANK	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5914	200109__		22.0	-72.0				800	TURKS AND CAICOS IS.	NORTH & MIDDLE CAICOS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5913	200109__		22.0	-72.0				800	TURKS AND CAICOS IS.	NORTH & MIDDLE CAICOS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5912	200109__		23.0	-74.0				800	BAHAMAS	SAMANA CAY	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5911	200109__		23.0	-73.5				800	BAHAMAS	SAMANA CAY	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5910	200109__		24.0	-75.5				800	BAHAMAS	HAWKS NEST PT., CAT I.	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5909	200109__		25.0	-76.0				800	BAHAMAS	TARPUM HEAD,ELEUTHERA I.	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5908	200109__		25.0	-76.5				800	BAHAMAS	REEF NEAR CAPE ELEUTHERA	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5907	200109__		25.0	-76.0				800	BAHAMAS	ELEUTHERA I.,TARPUM HEAD	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5906	200109__		25.0	-76.0				800	BAHAMAS	ELEUTHERA I.,PALMETTO PT	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5905	20010915		25.5	-76.5				800	BAHAMAS	NORTH ELEUTHERA ISLAND	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5904	200109__		27.0	-77.5				800	BAHAMAS	MUNJACK CAY	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5853	20010917	041335	39.0	72.5	39.4	65.9	206	800	TAJIKISTAN	GLACIER, COMMUNISM PEAK	10	HO	E	117	32	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5824	200109__		32.0	35.0				800	ISRAEL	TEL AVIV AREA, DARK	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5823	200109__		32.0	35.0				800	ISRAEL	TEL AVIV AREA, DARK	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5822	20010908	075151	39.0	72.5	38.7	65.8	207	180	TAJIKISTAN	TADZHIK ICEFIELD,GLACIER	10	HO	E	188	57	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5812	200109__		41.0	-112.0				28	USA-UTAH	GREAT SALT LAKE, DESERT	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5800	20010914	162646	-2.5	-57.0	-.3	-61.8	212	28	BRAZIL	AMAZON RIVER, CLOUDS	75	HO	E	300	83	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5799	20010914	162632	-3.0	-58.5	.4	-62.3	212	28	BRAZIL	AMAZON RIVER,RIO MADEIRA	75	HO	SE	297	84	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5798	20010914	162621	-3.0	-58.5	1.0	-62.7	212	28	BRAZIL	AMAZON RIVER,RIO MADEIRA	75	HO	SE	294	85	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5797	20010914	162615	-3.0	-58.5	1.3	-62.9	212	28	BRAZIL	AMAZON RIVER, CLOUDS	75	HO	SE	292	85	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5796	20010914	162444	1.0	-51.0	5.9	-66.2	211	28	BRAZIL	PAN-CLOUDS, AMAZON DELTA	75	HO	E	202	87	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5795	20010914	162357	8.5	-64.5	8.3	-68.0	211	28	VENEZUELA	RIO ORINOCO,CLOUDS,COAST	75	45	E	171	85	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5794	20010914	162106	12.0	-71.0	16.9	-74.5	209	28	COLOMBIA	GOLFO DE VENEZUELA	50	HO	SE	149	74	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5793	20010914	162030	20.0	-72.5	18.7	-75.9	209	28	HAITI	WEST HISPANIOLA	50	46	E	147	72	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5792	20010914	162015	20.0	-72.5	19.5	-76.6	209	28	HAITI	WEST HISPANIOLA	50	50	E	147	71	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5791	20010914	161950	21.0	-73.5	20.7	-77.6	209	28	BAHAMAS	GREAT INAGUA, HISPANIOLA	50	50	E	146	69	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5790	20010914	161919	23.0	-76.0	22.2	-78.9	209	28	BAHAMAS	GREAT BANK, CUBA COAST	50	41	E	145	67	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5789	20010914	161914	23.0	-76.0	22.5	-79.1	209	28	BAHAMAS	GREAT BANK, CUBA COAST	50	42	E	144	67	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5745	20010913	055340	12.0	-67.5	13.1	-64.6	210	800	VENEZUELA	ATOLL EAST OF BONAIRE	10	42	W	57	-60	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5744	20010913	055322	12.0	-67.0	12.1	-65.3	210	800	VENEZUELA	ISLAS LAS ROQUES, E. END	25	26	W	58	-61	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5743	20010913	055314	12.0	-67.0	11.7	-65.6	210	800	VENEZUELA	ISLAS LAS ROQUES, W. END	10	22	W	58	-62	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5742	20010914		23.5	-76.0				800	BAHAMAS	GREAT EXUMA ISLAND	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5741	20010914		23.5	-76.0				800	BAHAMAS	ISLANDS NEAR GREAT EXUMA	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5740	200109__		30.0	-85.5				800	USA-FLORIDA	ST. JOSEPH BAY	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5739	200109__		30.0	-85.5				800	USA-FLORIDA	TYNDALL AFB, PANAMA CITY	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5738	200109__		30.5	-86.5				800	USA-FLORIDA	VALPARAISO, EGLIN AFB	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5737	200109__		30.0	-90.0				800	USA-LOUISIANA	NEW ORLEANS, SOFT FOCUS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array		ISS003-E-5737 (14 September 2001) --- One of the Expedition Three crew members aboard the International Space Station (ISS) used a 400mm lens (with an extender to achieve an 800mm effect) to record this digital still camera's nadir view of Greater New Orleans.  The French Quarter and the Superdome are left and just above the center point in the frame.		CatalogedWithCenterPoint
ISS003	E	   5736	200109__		32.5	-65.0				800	BERMUDA	CORAL REEF	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5735	200109__		32.5	-64.5				800	BERMUDA	CASTLE HARBOUR, AIRFIELD	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array		"Boilers" along the southeast coast of Bermuda<br>Along the south shore of Bermuda, waves break continuously along algal/vermetid reefs (composed of algae and molluscs, not coral), forming "boilers" (http://www.coexploration.org/bbsr/coral/html/body_reef_formation.htm). Boilers are named because the continuous breaking of waves makes it look as if the sea is boiling. This photograph taken from the International Space Station shows the eastern half of the main islands of Bermuda. Land use is about 6 percent cropland, 55 percent developed and 34 percent rural. Reflective white-colored areas are buildings and other developments surrounded by green areas of vegetation. St. David's Island is also home to the airport, with runways built out into Castle Harbour.</P><br><P>Hurricane Erin passed northeast of Bermuda early on September 10 with 115 mile-per-hour winds (a Category 3 storm on the Saffir-Simpson Scale), but causing very minimal damage. Astronauts aboard Space Station Alpha photographed the area on September 14, 2001. By then, the skies had cleared and Erin had become an extratropical low near Newfoundland.</P><br>		CatalogedWithCenterPoint
ISS003	E	   5734	200109__		32.5	-65.0				800	BERMUDA	GREAT SOUND, HAMILTON	50					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5733	200109__		32.5	-64.5				800	BERMUDA	SAINT GEORGE, AIRFIELD	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5732	200109__		32.5	-64.5				800	BERMUDA	CASTLE HARBOUR, AIRFIELD	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5731	200109__		32.5	-65.0				800	BERMUDA	GREAT SOUND, SUNGLINT	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5729	200109__		37.0	-76.0				800	USA-VIRGINIA	VIRGINIA BEACH, NAS	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5728	200109__		37.0	-76.0				800	USA-VIRGINIA	VIRGINIA BEACH, NAS	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5727	20010913	153555	42.5	-80.0	38.8	-82.4	206	800	CANADA-O	LONG POINT, LAKE ERIE	10	52	NE	138	47	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5726	20010913	153530	42.5	-80.0	39.8	-83.9	206	800	CANADA-O	LONG POINT, LAKE ERIE	10	54	NE	136	45	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5725	20010913	153524	42.5	-81.0	40.0	-84.3	206	800	CANADA-O	SEDIMENT PLUME,LAKE ERIE	10	50	NE	136	45	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5724	20010913	153507	42.0	-83.5	40.7	-85.4	206	800	USA-MICHIGAN	GROSSE ISLAND, LAKE ERIE	10	34	NE	135	44	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5722	20010913	153452	42.5	-83.0	41.2	-86.4	206	800	USA-MICHIGAN	BELLE ISLAND, DETROIT	10	47	E	134	43	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5720	20010913	090416	29.0	-95.0	30.3	-96.2	207	800	USA-TEXAS	WEST BAY, SAN LOUIS PASS	25	27	SE	56	-38	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5719	200109__		29.5	-95.0				800	USA-TEXAS	TEXAS CITY, SAN LEON	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5718	200109__		29.5	-95.0				800	USA-TEXAS	GALVESTON,PELICAN ISLAND	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5717	200109__		29.5	-95.0				800	USA-TEXAS	GALVESTON BAY,TEXAS CITY	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5716	20010913		39.5	-86.5				800	USA-INDIANA	INDIANAPOLIS AIRPORT	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5715	20010913		39.5	-86.5				800	USA-INDIANA	INDIANAPOLIS AIRPORT	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5685	200109__		46.0	59.5				70	KAZAKHSTAN	ARAL SEA	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5684	200109__		46.0	59.5				70	KAZAKHSTAN	ARAL SEA	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5676	20010914	180735	-20.0	-68.0	-25.8	-65.3	215	70	BOLIVIA	SALAR DE UYUNI,L. COIPASA	10	HO	N	313	51	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5675	20010914	144023	42.5	-83.0	39.8	-76.0	206	70	USA-MICHIGAN	DETROIT, LAKE ST. CLAIR	10	HO	W	130	42	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5674	20010910	07____	43.0	46.5				800	RUSSIAN FEDERATION	CAUCASUS MOUNTAINS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5673	20010910	07____	43.0	46.5				800	RUSSIAN FEDERATION	CAUCASUS MOUNTAINS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5672	20010910	07____	43.0	46.5				800	RUSSIAN FEDERATION	CAUCASUS MOUNTAINS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5671	20010910	07____	43.0	46.5				800	RUSSIAN FEDERATION	CAUCASUS MOUNTAINS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5670	20010910	07____	43.0	46.5				800	RUSSIAN FEDERATION	CAUCASUS MOUNTAINS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5669	20010910	073015	45.5	32.5	47.4	39.3	206	800	UKRAINE	CAPE TARKHANKUT,BLACK S.	10	HO	W	142	42	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5668	20010910	073003	45.5	32.5	47.8	38.3	206	800	UKRAINE	CAPE TARKHANKUT,BLACK S.	10	HO	W	141	41	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5667	20010907	115211	37.5	15.0	36.1	14.7	208	800	SICILY	MOUNT ETNA, SMOKE	25	22	N	205	58	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5666	20010907	115207	37.5	15.0	36.3	14.4	208	800	SICILY	MOUNT ETNA, SMOKE	25	21	N	205	58	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5664	20010907	101939	32.0	35.0	36.6	37.6	208	800	ISRAEL	TEL AVIV, AIRFIELD	10	HO	SW	204	57	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5663	20010907	101932	32.0	35.0	36.9	37.1	208	800	ISRAEL	TEL AVIV, AIRFIELD	10	HO	S	203	57	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS003	E	   5662	20010907	101925	32.0	35.0	37.1	36.7	208	800	ISRAEL	TEL AVIV, AIRFIELD	10	HO	S	203	57	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
