mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS015	E	   5975	20070501	135348	52.3	4.5	51.8	5.3	176	800	NETHERLANDS	HAARLEM, AGR., CAN., BEACH	10	18	NW	230	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5974	20070501	135345	52.1	4.4	51.8	5.0	176	800	NETHERLANDS	THE HAGUE, BEACH, AGR., ROADS	10	13	NW	229	44	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5973	20070501	135344	52.0	4.3	51.8	4.9	176	800	NETHERLANDS	THE HAGUE, BEACH, TOWNS	10	12	W	229	45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5972	20070501	135323	51.5	.2	51.7	2.7	176	800	UK-ENGLAND	THAMES R., BARKING, ABBEY WOOD	10	41	W	227	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5971	20070501	135321	51.6	.0	51.7	2.5	176	800	UK-ENGLAND	WALHAM FOREST, NEWHAM, R.	10	41	W	226	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5970	20070501	135320	51.5	-.1	51.7	2.4	176	800	UK-ENGLAND	THAMES R., C. LONDON,ISLINGTON	10	41	W	226	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5969	20070501	135318	51.5	-.2	51.7	2.2	176	800	UK-ENGLAND	THAMES R., WESTMINSTER, PARKS	10	39	W	226	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5968	20070501	135316	51.5	-.3	51.7	2.0	176	800	UK-ENGLAND	THAMES R., HAMMERSMITH, ROADS	10	38	W	226	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5967	20070501	135315	51.5	-.1	51.7	1.9	176	800	UK-ENGLAND	THAMES R., LAMBETH, C. LONDON	10	34	W	226	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5966	20070501	135313	51.5	.1	51.7	1.7	176	800	UK-ENGLAND	THAMES R., NEWHAM, GREENWICH	10	29	W	225	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5965	20070501	135311	51.5	.0	51.7	1.5	176	800	UK-ENGLAND	THAMES R., TOWER HAMLETS, DOME	10	27	W	225	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5964	20070501	135310	51.5	-.1	51.6	1.4	176	800	UK-ENGLAND	THAMES R., CENTRAL LONDON	10	27	W	225	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5963	20070501	135309	51.5	-.1	51.6	1.3	176	800	UK-ENGLAND	THAMES R., CENTRAL LONDON	10	26	W	225	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5962	20070501	135307	51.5	.0	51.6	1.1	176	800	UK-ENGLAND	THAMES R., GREEWICH, WEST HAM	10	21	W	225	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5961	20070501	135305	51.5	.1	51.6	.9	176	800	UK-ENGLAND	THAMES R., WOOLWICK, NEWHAM	10	15	W	224	46	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5960	20070501	135302	51.5	.1	51.6	.6	176	800	UK-ENGLAND	THAMES R., ABBEY WOOD, BARKING	10	10	W	224	47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5959	20070501	135301	51.5	.3	51.6	.5	176	800	UK-ENGLAND	THAMES R., RAINHAM, ERITH	10	 4	SW	224	47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5958	20070501	135259	51.5	.3	51.6	.3	176	800	UK-ENGLAND	THAMES R., GRAYS, AGR., ROADS	10	 2	S	224	47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5957	20070501	135258	51.5	.4	51.6	.2	176	800	UK-ENGLAND	THAMES R., TILBURY, GRAVESEND	10	 4	SE	223	47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5956	20070501	135256	51.5	.4	51.6	.0	176	800	UK-ENGLAND	THAMES R. EST., WOOLWICH, AGR.	10	 8	E	223	47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5955	20070501	135248	51.6	-.2	51.5	-.8	176	800	UK-ENGLAND	HARINGEY AREA, ISLINGTON	10	12	E	222	47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5954	20070501	135247	51.6	-.2	51.5	-.9	176	800	UK-ENGLAND	BRENT RES., HENDON, EDGEWARE	10	14	E	222	47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5953	20070501	135246	51.6	-.4	51.5	-1.0	176	800	UK-ENGLAND	HARROW AREA,NORTHOLT AERODROME	10	12	E	222	47	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5952	20070501	135237	51.9	-2.2	51.4	-1.9	176	800	UK-ENGLAND	GLOUCESTER, CHELTENHAM, AGR.	10	11	NW	221	48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5951	20070501	135236	51.8	-2.2	51.4	-2.0	176	800	UK-ENGLAND	GLOUCESTER, SEVERN R., AGR.	10	 9	NW	221	48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5950	20070501	135235	51.8	-2.3	51.4	-2.1	176	800	UK-ENGLAND	SEVERN R. EST., AGR., ROADS	10	 9	NW	220	48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5949	20070501	135234	51.8	-2.4	51.4	-2.2	176	800	UK-ENGLAND	SEVERN R. EST., AGR., ROADS	10	 9	NW	220	48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5947	20070501	104546	46.1	19.3	46.3	20.3	177	800	HUNGARY	AGR., DANUBE R. VALLEY	10	19	W	185	59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5946	20070501	104540	46.2	19.3	46.1	19.8	177	800	HUNGARY	AGRICULTURE, TATAHAZA	10	10	W	184	59	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5945	20070501	104517	45.8	15.8	45.4	18.0	177	800	CROATIA	SAMOBOR, KRKA R., AGR.,HIGHWAY	10	37	W	180	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5944	20070501	104515	45.7	15.8	45.3	17.8	177	800	CROATIA	DESINEC, AGR., HIGHWAY, FOREST	10	35	W	180	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5943	20070501	104514	45.6	15.7	45.3	17.7	177	800	CROATIA	JASTREBARSKO, AGR., HIGHWAY	10	35	W	180	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5942	20070501	104512	45.6	15.5	45.2	17.6	177	800	CROATIA	KRASIC, KUPA R., AGR., FOREST	10	36	W	179	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5941	20070501	104511	45.6	15.4	45.2	17.5	178	800	CROATIA	KUPA R., METLIKA, AGR.,	10	36	W	179	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5940	20070501	104507	45.5	15.5	45.1	17.2	178	800	CROATIA	KARLOVAC, AGR., ROADS	10	31	W	178	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5939	20070501	104506	45.5	13.7	45.0	17.1	178	800	SLOVENIA	IZOLA, HARBOR, MTS.	10	49	W	178	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5938	20070501	104505	45.5	13.6	45.0	17.0	178	800	SLOVENIA	PORTOROZ, AIRFIELD, AGR.	10	49	W	178	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5937	20070501	104500	45.7	14.0	44.8	16.7	178	800	SLOVENIA	ROADS, VEG., TOWN, RIVER	10	44	W	177	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5936	20070501	104458	45.7	14.0	44.8	16.5	178	800	SLOVENIA	ROADS, VEG., TOWN, RIVER	10	42	W	177	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5935	20070501	104455	45.7	14.0	44.7	16.3	178	800	SLOVENIA	ROADS, VEG., TOWN, RIVER	10	40	W	176	60	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5934	20070501	104454	45.7	14.0	44.7	16.2	178	800	SLOVENIA	ROADS, VEG., TOWN	10	39	W	176	61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5933	20070501	104447	45.6	13.8	44.4	15.7	178	800	ITALY	TRIESTE, HARBOR, GULF, SHIPS	50	37	NW	175	61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5932	20070501	104443	45.6	13.8	44.3	15.4	178	800	ITALY	TRIESTE, HARBOR, GULF, SHIPS	50	35	NW	175	61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5931	20070501	104438	45.6	13.8	44.1	15.0	178	800	ITALY	TRIESTE, HARBOR	50	33	NW	174	61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5930	20070501	104437	45.6	13.8	44.1	14.9	178	800	ITALY	KOPER, HARBOR	50	32	NW	174	61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5929	20070501	104436	45.6	13.8	44.1	14.8	178	800	ITALY	TRIESTE, HARBOR	50	31	NW	173	61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5928	20070501	104435	45.5	13.7	44.0	14.8	178	800	SLOVENIA	KOPER, HARBOR	50	32	NW	173	61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5927	20070501	104434	45.5	13.7	44.0	14.7	178	800	SLOVENIA	IZOLA, HARBOR, MTS.	10	31	NW	173	61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5926	20070501	104432	45.5	13.6	43.9	14.5	178	800	SLOVENIA	PIRAN, GULF OF TRIESTE	10	32	NW	173	61	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5925	20070501	104403	42.6	12.0	42.9	12.4	178	800	ITALY	BOLSENA, L. BOLSENA, COAST	50	10	SW	168	62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5924	20070501	104402	42.6	12.0	42.9	12.4	178	800	ITALY	L. BOLSENA, COAST, AGR.	50	10	SW	168	62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5923	20070501	104400	42.6	12.0	42.8	12.2	178	800	ITALY	L. BOLSENA, COAST, AGR.	50	 5	SW	167	62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5922	20070501	104355	42.6	11.9	42.6	11.9	178	800	ITALY	BOLSENA L., BISENTINA IS.,AGR.	25	 0		167	62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5921	20070501	104327	41.0	8.3	41.6	9.9	178	800	SARDINIA	ASINARA IS., GULF OF ASINARA	25	30	W	162	63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5920	20070501	104316	40.8	8.3	41.2	9.2	178	800	SARDINIA	PORTO TORRES, WAVES	25	18	W	160	63	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5917	20070501	103908	29.6	-6.5	30.8	-5.4	180	800	ALGERIA	DRAQ WATERCOURSE, OUTCROPS	0	28	SW	119	62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5916	20070501	103906	29.6	-6.7	30.7	-5.5	180	800	MOROCCO	DRAQ WATERCOURSE, OUTCROPS	10	28	SW	118	62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5915	20070501	103903	29.6	-6.8	30.6	-5.7	180	800	ALGERIA	DRAQ WATERCOURSE, OUTCROPS	10	26	SW	118	62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5914	20070501	103856	29.6	-7.0	30.2	-6.0	180	800	ALGERIA	DRAQ WATERCOURSE, OUTCROPS	10	21	SW	117	62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS015	E	   5913	20070501	103851	29.6	-6.8	30.0	-6.3	180	800	ALGERIA	DRAQ WATERCOURSE, OUTCROPS	10	12	SW	116	62	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
