mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS014	E	   5939	20061018	141548	-51.5	-60.5	-51.8	-56.5	190	180	FALKLAND ISLANDS	PASSAGE IS., KING GEORGE B.	25	52	W	27	45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5938	20061018	141546	-51.5	-60.5	-51.8	-56.7	190	180	FALKLAND ISLANDS	PASSAGE IS., KING GEORGE BAY	10	50	W	27	45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5937	20061018	141544	-51.3	-60.5	-51.8	-56.9	190	180	FALKLAND ISLANDS	COAST, SAUNDERS I., KEPPEL I.	10	49	W	28	45	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5936	20061018	141346	-50.1	-68.3	-51.4	-68.8	190	400	ARGENTINA	RIO SANTA CRUZ, SEDIMENT	10	24	N	43	41	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5935	20061018	141320	-50.2	-72.6	-51.1	-71.4	190	400	ARGENTINA	L. ARGENTINO, NORTH SHORE	10	25	NW	47	40	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5934	20061018	141318	-50.2	-72.7	-51.1	-71.5	190	400	ARGENTINA	L. ARGENTINO, BRAZO NORTE	10	25	NW	47	40	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5933	20061018	141316	-50.2	-72.9	-51.0	-71.7	189	400	ARGENTINA	L. ARGENTINO, BRAZO NORTE	25	25	NW	47	40	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5932	20061018	141314	-50.1	-73.1	-51.0	-71.9	189	400	ARGENTINA	L. ARGENTINO, BRAZO NORTE	50	26	NW	47	40	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5931	20061018	141312	-50.1	-73.3	-51.0	-72.1	189	400	ARGENTINA	L. ARGENTINO, N. ARM,GLACIERS	50	26	NW	48	40	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5930	20061018	141307	-50.0	-73.7	-50.9	-72.6	189	400	CHILE	ICECAP, DARWIN MTS., GLACIERS	50	24	NW	48	40	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5929	20061018	141305	-49.9	-73.8	-50.9	-72.8	189	400	CHILE	ICECAP, DARWIN MTS., FIORDS	50	24	NW	48	40	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5928	20061018	141303	-50.0	-74.1	-50.9	-73.0	189	400	CHILE	PENGUIN FIORD, ICEBERGS	50	24	NW	49	39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5927	20061018	141301	-50.1	-73.9	-50.9	-73.2	189	400	CHILE	DARWIN MTS., PENGUIN FIORD	25	19	NW	49	39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5926	20061018	141259	-50.2	-73.8	-50.8	-73.4	189	400	CHILE	ICECAP, DARWIN MTS., GLACIER	50	13	NW	49	39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5925	20061018	141257	-50.3	-73.9	-50.8	-73.6	189	400	CHILE	EUROPA FIORD, GLACIER,ICEBERGS	50	11	NW	49	39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5924	20061018	141255	-50.4	-73.9	-50.8	-73.8	189	400	CHILE	GLACIERS, ICE CAP, DARWIN MTS.	10	 7	N	50	39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5923	20061018	141252	-50.5	-74.1	-50.7	-74.1	189	400	CHILE	FIORDS, SNOWY PEAKS, LAKE	25	 4	N	50	39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5922	20061018	141242	-50.1	-74.6	-50.6	-75.0	189	400	CHILE	CONCEPCION STR., ISLANDS	75	12	NE	51	39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5921	20061018	141240	-50.1	-74.7	-50.6	-75.2	189	400	CHILE	WELLINGTON I., CANAL TRINIDAD	75	13	NE	51	39	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5920	20061018	141238	-50.0	-74.7	-50.5	-75.4	189	400	CHILE	WELLINGTON I., CONCEPCION STR.	75	15	NE	52	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5919	20061017	184420	-24.5	-52.0	-23.2	-51.1	188	180	BRAZIL	FOREST, AGR., HILLS, DRAINAGE	50	27	SW	276	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5918	20061017	184417	-24.5	-52.0	-23.4	-51.2	188	180	BRAZIL	FOREST, AGR., HILLS, DRAINAGE	50	23	SW	276	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5917	20061017	184415	-24.5	-52.5	-23.5	-51.3	188	180	BRAZIL	FOREST, AGR., HILLS, DRAINAGE	50	26	SW	276	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5916	20061017	184412	-25.0	-52.5	-23.6	-51.5	188	180	BRAZIL	FOREST, AGR., HILLS, DRAINAGE	50	29	SW	276	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5915	20061017	184409	-25.0	-53.0	-23.8	-51.6	188	180	BRAZIL	FOREST, AGR., HILLS, DRAINAGE	25	30	SW	276	37	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5914	20061017	184405	-24.0	-52.5	-24.0	-51.8	188	180	BRAZIL	AGR., FOR., HILLS, DRAINAGE	75	13	W	277	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5913	20061017	184403	-24.5	-52.5	-24.1	-51.9	188	180	BRAZIL	AGR., FOR., HILLS, DRAINAGE	50	13	SW	277	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5912	20061017	184400	-24.5	-52.5	-24.2	-52.0	188	180	BRAZIL	AGR., FOR., CANTU R. DRAIN.	25	11	SW	277	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5911	20061017	184356	-25.0	-52.5	-24.4	-52.2	188	180	BRAZIL	AGR., FOR., PIQUIRI R. DRAIN.	25	12	S	277	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5910	20061017	184353	-25.0	-52.5	-24.5	-52.3	188	180	BRAZIL	AGR., FOR., PIQUIRI R. DRAIN.	25	10	S	277	38	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5909	20061017	124240	-12.0	49.5	-13.2	49.9	187	180	MADAGASCAR	AMBRE C.,DIEGO SUAREZ B.,REEFS	10	22	N	266	27	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5908	20061017	124235	-12.5	49.0	-13.5	49.7	187	180	MADAGASCAR	REEFS, DIEGO SUAREZ B.	10	21	NW	266	27	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5907	20061017	124233	-12.5	49.0	-13.6	49.7	187	180	MADAGASCAR	BEFOTAKA B., C. ST. SEBASTIAN	10	23	NW	266	27	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5906	20061017	124230	-12.5	49.0	-13.7	49.6	187	180	MADAGASCAR	ERODED HILLSIDES, COASTLINE	10	23	NW	266	27	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5905	20061017	124226	-13.0	49.0	-13.9	49.4	187	180	MADAGASCAR	MANGROVE	10	17	N	267	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5904	20061017	124223	-13.0	49.0	-14.1	49.3	187	180	MADAGASCAR	MAHAVAVY R. DELTA	10	20	N	267	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5903	20061017	124220	-13.5	49.0	-14.2	49.2	187	180	MADAGASCAR	AMBARO B., MAHAVAVY R. DELTA	10	13	N	267	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5902	20061017	124216	-13.5	48.5	-14.4	49.0	187	180	MADAGASCAR	AMBARO B., NOSY FALY, NOSY BE	10	18	NW	267	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5901	20061017	124214	-13.5	48.5	-14.5	48.9	187	180	MADAGASCAR	AMPASINDAVA B.,SAMBIRANO DELTA	10	19	N	267	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5900	20061017	124148	-14.5	47.5	-15.9	47.9	187	180	MADAGASCAR	LOZA ESTUARY, NOSY LAVA	10	25	N	268	29	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5899	20061017	124140	-15.0	47.5	-16.3	47.6	187	180	MADAGASCAR	NARINDA B., MAROMONY PT.	10	23	N	268	30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5898	20061017	124137	-15.0	47.5	-16.4	47.5	187	180	MADAGASCAR	MORAMBA B., NARINDA B.	10	24	N	268	30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5897	20061017	124136	-15.0	47.0	-16.5	47.4	187	180	MADAGASCAR	MAHAJAMBA B., SEDIMENT	10	26	N	269	30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5896	20061017	124123	-15.5	46.5	-17.1	46.9	187	180	MADAGASCAR	COASTLINE, SEDIMENT	50	28	N	269	30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5895	20061017	124122	-15.5	46.5	-17.2	46.9	187	180	MADAGASCAR	COASTLINE, SEDIMENT	50	29	N	269	30	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5894	20061017	124120	-15.5	46.5	-17.3	46.8	187	180	MADAGASCAR	BOMBETOKA B., SEDIMENT	50	30	N	269	31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5893	20061017	124117	-15.5	46.0	-17.4	46.7	187	180	MADAGASCAR	BOMBETOKA B.	50	33	N	269	31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5892	20061017	124115	-16.0	46.0	-17.5	46.6	187	180	MADAGASCAR	C. TANJONA, MANGROVE SWAMP	50	27	N	269	31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5891	20061017	124113	-16.0	45.5	-17.6	46.5	187	180	MADAGASCAR	MARAMBITSY B., MANGROVE	50	31	NW	269	31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5890	20061017	124112	-16.0	45.5	-17.7	46.5	187	180	MADAGASCAR	BALY B.	25	32	NW	270	31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5889	20061017	124103	-16.5	44.5	-18.1	46.1	187	180	MADAGASCAR	SAMBAO R. & DELTA, AGR.	10	36	NW	270	31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5888	20061017	124100	-16.5	44.5	-18.3	46.0	187	180	MADAGASCAR	SAMBAO R. & DELTA	10	37	NW	270	31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5887	20061017	124058	-17.0	44.5	-18.4	45.9	187	180	MADAGASCAR	ERODED HILLSIDES, COAST, LAKE	10	32	NW	270	31	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5886	20061017	124050	-17.0	44.5	-18.8	45.6	187	180	MADAGASCAR	RANOBE R., MANGROVE	10	34	NW	270	32	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5885	20061017	124049	-17.5	44.0	-18.8	45.5	187	180	MADAGASCAR	RANOBE R., MANGROVE	10	32	NW	271	32	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5884	20061017	124046	-18.0	44.0	-19.0	45.4	187	180	MADAGASCAR	MANAMBAHO R. DELTA, LAKE	10	29	NW	271	32	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5883	20061017	124044	-18.0	44.0	-19.1	45.3	188	180	MADAGASCAR	MANAMBAHO R DELTA	10	29	NW	271	32	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5882	20061017	124042	-18.0	44.0	-19.2	45.2	188	180	MADAGASCAR	COASTAL DUNES, MAINTIRINO	10	28	NW	271	32	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5881	20061017	124015	-19.5	44.5	-20.5	44.1	188	180	MADAGASCAR	TSIRIBIHINA R. DELTA, MANGROVE	10	19	N	272	33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5880	20061017	124014	-20.0	44.5	-20.6	44.1	188	180	MADAGASCAR	TSIRIBIHINA R. DELTA, MANGROVE	10	13	NE	272	33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5879	20061017	124012	-20.0	44.5	-20.7	44.0	188	180	MADAGASCAR	MANGROVE, SPITS, AGR.	10	15	NE	272	33	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5878	20061017	124010	-20.5	44.5	-20.7	43.9	188	180	MADAGASCAR	RIVER, DELTA, MANGROVE, AGR.	10	11	E	272	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5877	20061017	124008	-20.5	44.0	-20.8	43.8	188	180	MADAGASCAR	MAHARIVO R. DELTA, MANGROVE	10	 7	NE	272	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5876	20061017	124006	-21.0	44.0	-20.9	43.7	188	180	MADAGASCAR	MANGROVE, ISLETS	10	 6	E	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5875	20061017	124001	-21.0	44.0	-21.2	43.5	188	180	MADAGASCAR	COASTLINE, MANGROVE,NOSY TANIA	10	10	E	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5874	20061017	123959	-21.0	43.5	-21.3	43.4	188	180	MADAGASCAR	COASTLINE, NOSY ANDRIAMITAROKA	10	 6	N	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5873	20061017	123958	-21.0	43.5	-21.3	43.4	188	180	MADAGASCAR	MANGOKY R. & DELTA, MANGROVES	10	 6	N	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5872	20061017	123956	-21.5	43.5	-21.4	43.3	188	180	MADAGASCAR	MANGOKY R. & DELTA	10	 4	SE	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5871	20061017	123955	-21.5	43.5	-21.5	43.3	188	180	MADAGASCAR	MANGOKY R., PT. ANDEFITRA	10	 4	E	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5870	20061017	123953	-22.0	43.5	-21.6	43.2	188	180	MADAGASCAR	CORAL REEFS, DUNES, ISLETS	10	 9	SE	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5869	20061017	123952	-22.0	43.0	-21.6	43.1	188	180	MADAGASCAR	ASSASSINS B.,CORAL REEF, DUNES	10	 7	S	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5868	20061017	123950	-22.5	43.0	-21.7	43.0	188	180	MADAGASCAR	ASSASSINS B.,CORAL REEF, DUNES	10	14	S	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5867	20061017	123949	-22.5	43.5	-21.8	43.0	188	180	MADAGASCAR	COAST, CORAL REEF, AGR., DUNES	10	15	SE	273	34	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5866	20061017	063651	-16.5	139.5	-15.7	140.9	187	180	AUSTRALIA-Q	E. MORNINGTON I.,C. VAN DIEMEN	10	27	SW	268	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5865	20061017	063646	-16.5	139.5	-15.9	140.7	187	180	AUSTRALIA-Q	MORNINGTON I., SYDNEY I., SED.	10	23	SW	268	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5864	20061017	063643	-17.0	139.5	-16.1	140.6	187	180	AUSTRALIA-Q	WELLESLEY ISLANDS, SEDIMENT	10	24	SW	268	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5863	20061017	063641	-17.0	139.0	-16.2	140.5	187	180	AUSTRALIA-Q	PT. PARKE,S. WELLESLEY ISLANDS	10	29	SW	268	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5862	20061017	063634	-18.0	138.5	-16.5	140.2	187	180	AUSTRALIA-Q	NICHOLSON R., LAWN HILL CR. V.	25	36	SW	268	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS014	E	   5861	20061017	063632	-18.0	138.5	-16.6	140.1	187	180	AUSTRALIA-Q	LAWN HILL CREEK FLOODPLAIN	10	34	SW	268	28	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
