mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS001	E	   5981	20001228	084303	32.0	35.0	31.1	33.9	199	400	ISRAEL	TEL AVIV	10	23	NE	163	34	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array		ISS001-E-5981 (28 December 2000) ---<br>A near-vertical digital still image from the International Space Station (ISS)<br>features Tel Aviv-Yafo, Israel.<br>A small section of the Mediterranean Sea<br>coastline is at bottom left.  One of the Expedition One crew members used an extender on a 400mm lens to provide <br>detail in the image.  Onboard the outpost for the first habitation tour<br>were astronaut William M. (Bill) Shepherd, commander; along with cosmonauts Yuri P. Gidzenko, Soyuz commander; and Sergei K. Krikalev,<br>flight engineer.		CatalogedWithCenterPoint
ISS001	E	   5979	20001227	112346	46.5	30.5	46.9	28.2	199	400	UKRAINE	ODESSA	25	35	E	198	18	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5971	20010101	060451	21.0	40.5	23.8	41.8	198	400	SAUDI ARABIA	MOUNTAINS,DESERT,AT TAIF	25	43	S	132	24	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5970	20010101	060444	21.0	40.0	23.5	41.5	198	400	SAUDI ARABIA	MOUNTAINS, DUST, WADIS	25	41	SW	131	24	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5969	20010101	060428	21.5	40.0	22.7	40.8	198	400	SAUDI ARABIA	MECCA	10	24	SW	130	24	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5968	20010101	060420	21.5	39.0	22.3	40.5	198	400	SAUDI ARABIA	JIDDAH, COAST, SMOKE	10	27	SW	130	24	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5967	20010101	031925	55.0	160.5	50.0	173.3	199	180	RUSSIAN FEDERATION	KAMCHATKA VOLCANOES	10	HO	W	219	8	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5966	20010101	031909	53.5	158.5	50.3	171.8	199	180	RUSSIAN FEDERATION	KAMCHATKA VOLCANOES	10	HO	W	217	8	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5965	20010101	031841	53.5	159.0	50.7	169.2	198	400	RUSSIAN FEDERATION	KAMCHATKA VOLCANOES	10	HO	W	215	9	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5964	20010101	031833	55.0	157.5	50.8	168.4	198	400	RUSSIAN FEDERATION	KAMCHATKA VOLCANOE	10	HO	W	214	9	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5963	20010101	031822	53.5	159.0	50.9	167.3	198	400	RUSSIAN FEDERATION	KAMCHATKA VOLCANOES	10	HO	W	213	10	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5962	20010101	001115	53.0	-170.0	51.5	-166.2	198	400	USA-ALASKA	ISLANDS OF FOUR MTS.,SMK	10	51	W	195	14	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5961	20010101	001059	52.5	-170.5	51.4	-167.8	198	400	USA-ALASKA	YUNASKA ISLAND, CRATER	10	42	W	193	15	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5960	20010101	001050	52.5	-174.0	51.3	-168.7	198	400	USA-ALASKA	KOROVIN VOLCANO, ATKA I.	10	HO	W	193	15	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5959	20010101	001039	52.5	-170.0	51.2	-169.7	198	400	USA-ALASKA	HERBERT ISLAND, CRATER	10	22	N	191	15	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5958	20010101	001034	53.0	-170.0	51.1	-170.2	198	400	USA-ALASKA	MT. CLEVELAND, SMOKE	10	30	N	191	15	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5957	20010101	001029	53.0	-169.5	51.1	-170.7	198	400	USA-ALASKA	CHUGINADAK ISLAND	10	34	NE	191	15	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5955	20001231	132942	45.5	9.0	51.7	6.5	198	180	ITALY	MILANO, LAKE COMO, DARK	25	HO	S	206	11	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5953	20001231	132924	45.0	6.5	51.7	4.7	198	180	FRANCE	ALPS, DURANCE RIVER	10	HO	S	205	12	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5952	20001231	132920	44.5	6.5	51.7	4.3	198	180	FRANCE	ALPS, COAST, SUNGLINT	10	HO	S	204	12	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5935	20010128	222054	-6.0	155.0	-6.8	154.4	198	400	PAPUA NEW GUINEA	MOUNT BOGANA, SMOKE,LAKE	25	17	NE	107	37	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5934	20010128	222038	-6.0	155.0	-6.0	153.8	198	400	PAPUA NEW GUINEA	MOUNT BOGANA, SMOKE,LAKE	25	20	E	108	36	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5933	20010128	222756	-3.0	152.5	-27.7	171.7	200	400	PAPUA NEW GUINEA	LIHIR ISLAND	10	HO	NW	81	57	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5903	20010127	140852	13.5	-89.0	13.8	-91.0	196	400	EL SALVADOR	SAN SALVADOR, VOLCANO	10	32	E	116	21	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5902	20010127	140838	13.5	-89.0	14.5	-91.6	196	400	EL SALVADOR	SAN SALVADOR, VOLCANO	10	40	E	116	20	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5901	20010127	095753	-34.0	18.5	-49.8	53.1	200	400	REPUBLIC SOUTH AFRICA	CAPE TOWN, FALSE BAY	10	HO	W	327	55	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5900	20010127	095745	-34.0	18.5	-49.6	52.3	200	400	REPUBLIC SOUTH AFRICA	CAPE TOWN	10	HO	W	328	55	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5899	20010127	095727	-33.0	18.0	-49.3	50.7	200	400	REPUBLIC SOUTH AFRICA	SALDANHA BAY	10	HO	W	330	56	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5898	20010127	095718	-33.0	18.0	-49.1	49.9	200	400	REPUBLIC SOUTH AFRICA	VREDENBURG, COAST, WAVES	10	HO	NW	331	57	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5896	20010126	152817	-26.5	-68.0	-30.1	-66.6	200	400	ARGENTINA	LAKE, EXTENSIVE PLAYA	10	49	N	59	70	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5895	20010126	152749	-27.0	-68.5	-28.9	-68.0	200	180	ARGENTINA	VOLCANOES, LAKE VERDE	10	30	N	64	70	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5831	20001207	143339	-12.0	33.5	-11.8	34.2	206	28	MALAWI	LAKE NYASA, THUNDERSTORM	50	13	W	250	18	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5780	20010118	083206	30.0	31.5	12.3	50.7	198	400	EGYPT	CAIRO,NILE,GIZA PYRAMIDS	10	HO	NW	173	57	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5777	20010118	082701	43.5	16.0	27.2	37.9	196	400	CROATIA	DALMATION COAST,CONTRAIL	10	HO	NW	158	39	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5765	20010120	093054	21.0	16.5	.9	32.8	199	180	CHAD	PIC TOUSIDE	10	HO	NW	162	68	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5764	20010120	075625	30.5	32.5	9.4	50.0	198	70	EGYPT	SUEZ CANAL	10	HO	NW	155	58	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5763	20010120	075536	29.5	31.0	11.9	48.1	198	70	EGYPT	NILE RIVER, BIRKET QARUN	25	HO	NW	154	55	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5762	20010118	100912	14.0	25.0	-4.2	39.3	200	35	SUDAN	JEBEL MARRAH, STREAMS	10	HO	NW	207	72	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5761	20010118	100749	18.5	20.5	.0	36.2	200	400	CHAD	DUST PALLS, WIND STREAKS	0	HO	NW	195	69	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5760	20010118	100610	25.0	18.0	5.1	32.6	199	400	LIBYA	WAW AN NAMUS	0	HO	NW	183	64	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5758	20010118		17.5	47.0			200	400	SAUDI ARABIA	CITY, SHARURAH AIRPORT	0			206	71	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5757	20010118		17.5	47.0			200	400	SAUDI ARABIA	CITY, SHARURAH AIRPORT	0			206	71	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5756	20010118	082733	21.5	40.5	25.7	39.4	197	400	SAUDI ARABIA	AT TAIF, MOUNTAINS	10	53	S	159	41	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5755	20010118	082902	25.0	44.0	21.4	43.3	197	400	SAUDI ARABIA	DAHNA PLAIN, AGRICULTURE	10	48	N	163	47	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5753	20010112	083353	25.5	40.0	49.1	30.9	195	400	SAUDI ARABIA	CRATERS, LAVA FLOWS	10	HO	S	158	17	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5752	20010112	083306	30.0	32.5	50.0	26.6	195	400	EGYPT	SUEZ CANAL, LAKE	10	HO	S	154	15	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5751	20010112	083256	31.0	32.5	50.2	25.6	194	400	EGYPT	SUEZ CANAL, AGRICULTURE	10	HO	S	153	14	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5750	20010112	083222	30.0	31.0	50.7	22.4	194	400	EGYPT	CAIRO, PYRAMIDS, NILE R.	10	HO	S	150	13	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5749	20010112	083210	30.0	31.5	50.9	21.2	194	400	EGYPT	NILE R., SMOKE, PYRAMIDS	10	HO	S	149	12	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5748	20010112	101315	47.5	19.0	33.5	39.9	197	400	HUNGARY	BUDAPEST	10	HO	NW	193	34	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5747	20010112	101110	50.0	8.5	38.7	32.7	196	400	GERMANY	FRANKFURT AIRPORT	10	HO	W	184	30	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5746	20010112	070015	51.5	46.0	51.0	43.6	194	400	RUSSIAN FEDERATION	SARATOV, VOLGA RIVER	10	37	E	148	12	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5740			51.5	-68.5				70	CANADA-Q	MANICOUAGAN CRATER	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5739			51.5	-68.5				70	CANADA-Q	MANICOUAGAN CRATER	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5726	20010119		-27.5	-48.5			200	400	BRAZIL	FLORIANOPOLIS, SUNGLINT	10			286	44	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5721	20010113	090332	45.5	28.5	46.4	27.1	195	400	UKRAINE	BOLGRAD, LAKE YALPUG	10	27	SE	161	20	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5720	20010113	090211	49.0	21.0	48.5	20.3	194	400	SLOVAKIA	KOSICE, RUNWAY	10	15	NE	154	16	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5719	20010113	090006	50.0	8.5	50.8	8.7	194	400	GERMANY	FRANKFURT MAIN AIRPORT	10	14	S	144	10	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5715	20010112	193219	9.0	-79.5	8.1	-77.2	194	400	PANAMA	PANAMA, CANAL	25	37	W	144	11	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5714	20010112	193214	9.0	-79.5	8.4	-77.4	194	400	PANAMA	PANAMA, CANAL	25	35	W	144	11	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5713	20010112	193207	9.0	-79.5	8.7	-77.6	199	400	PANAMA	PANAMA, CANAL	25	30	W	227	46	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5712			26.5	50.0				400	SAUDI ARABIA	AD DAMMAM	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5711			25.0	47.0				400	SAUDI ARABIA	KING KHALID AIRPORT	0					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5710			24.5	47.0				400	SAUDI ARABIA	RIYADH	0					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5709			29.5	48.0				400	KUWAIT	KUWAIT CITY	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5708	20010112	101429	28.0	45.5	30.2	43.8	198	400	SAUDI ARABIA	KING KHALID MILITARY CTY	0	40	SE	198	36	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5707	20010112	101123	37.0	34.5	38.2	33.5	197	400	TURKEY	ICEL	10	25	SE	185	30	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5706	20010112	101049	37.0	30.5	39.5	31.4	196	400	TURKEY	AREA NORTH OF ANTALYA	25	39	S	182	29	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5705	20010112	101038	37.0	31.0	40.0	30.7	196	400	TURKEY	ANTALYA, AIRFIELD	25	42	S	181	29	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5704			40.5	28.0				400	TURKEY	BANDIRMA BAY	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5703			41.0	29.0				400	TURKEY	BOSPORUS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5702			41.0	29.0				70	TURKEY	BOSPORUS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5701			40.0	27.0				70	TURKEY	DARDANELLES	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5700			40.5	26.5				180	TURKEY	DARDANELLES	25					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5695			38.5	-121.5				180	USA-CALIFORNIA	SACRAMENTO	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5694			35.5	140.0				180	JAPAN	TOKYO BAY	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5693			28.5	-80.5				400	USA-FLORIDA	KENNEDY SPACE CENTER	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5689			29.0	-82.0				400	USA-FLORIDA	SMOKE, KARST LAKES	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5652			33.5	-91.5				180	USA-ARKANSAS	MISSISSIPPI R., AGR.	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5651			32.5	-93.5				180	USA-LOUISIANA	SHREVEPORT, RED RIVER	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5650			29.5	-95.5				180	USA-TEXAS	EAST HOUSTON	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5649	2001____		29.5	-95.5				400	USA-TEXAS	BAYTOWN	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5648			29.5	-95.5				400	USA-TEXAS	BAYTOWN	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5647			29.5	-95.5				400	USA-TEXAS	HOUSTON	0					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5639	200101__		49.0	33.5	49.2	33.2	203	400	UKRAINE	KREMENCHUG, DNIEPER RIVER	10	6	SE	196	43	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5635			45.5	14.0			197	400	SLOVENIA	COAST, TRIESTE	10			194	24	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5634			45.5	14.0			197	400	SLOVENIA	COAST, TRIESTE	10			194	24	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5610	20010110	074845	26.0	100.0	23.7	100.0	199	400	CHINA	ERH LAKE	25	35	N	220	33	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5609			31.5	-100.5				400	USA-TEXAS	SAN ANGELO, RESERVOIRS	10					Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5597	20010109	132100	43.5	-3.0	40.6	-.6	197	400	SPAIN	BILBAO, COAST	50	49	NW	198	25	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5596	20010109	132051	43.5	-3.5	40.9	-1.2	197	400	SPAIN	SANTONA, LAREDO, AJA C.	50	46	NW	198	25	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5595	20010109	132038	43.5	-4.0	41.4	-2.1	197	400	SPAIN	CAPE MAYOR, SANTANDER	10	41	NW	197	25	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5579	20010109	101828	40.5	50.0	38.2	50.0	197	400	AZERBAIJAN	BAKU	10	35	N	204	26	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5578	20010109	102220	42.0	41.5	28.1	62.5	198	400	GEORGIA	POTI, RIONI R.,BLACK SEA	10	HO	NW	219	29	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5577	20010109	101605	43.0	41.0	43.5	40.4	196	400	GEORGIA	SUKHUMI	10	13	SE	193	24	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5576	20010109	101639	42.0	41.5	42.3	42.8	197	180	GEORGIA	POTI, RIONI RIVER	10	23	W	195	24	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
ISS001	E	   5575	20010109	101623	43.5	40.0	42.9	41.7	197	180	RUSSIAN FEDERATION	ADLER, AIRFIELD	10	29	W	194	24	Kodak DCS460 Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithCenterPoint
