mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS019	E	   5986	20090409	211705	47.2	-101.2	47.7	-100.3	188	800	USA-NORTH DAKOTA	MISSOURI R. SW. OF HENSLER	10	18	SW	232	39	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5985	20090409	211702	47.2	-101.2	47.8	-100.6	188	800	USA-NORTH DAKOTA	MISSOURI R. W. OF HENSLER,SNOW	10	15	SW	232	39	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5984	20090409	211700	47.2	-101.2	47.8	-100.8	188	800	USA-NORTH DAKOTA	MISSOURI R. W. OF HENSLER,SNOW	10	13	SW	232	39	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5983	20090409	211644	48.6	-102.0	48.2	-102.2	188	800	USA-NORTH DAKOTA	AGR., ROADS, LOWER DES LACS L.	25	 8	NE	230	39	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5982	20090409	211641	48.6	-102.3	48.3	-102.4	188	800	USA-NORTH DAKOTA	AGR., ROADS, SNOW DRIFTS	10	 6	N	229	39	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5981	20090409	211638	48.7	-102.4	48.4	-102.7	188	800	USA-NORTH DAKOTA	AGR., ROADS, SNOW DRIFTS	10	 8	NE	229	39	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5980	20090409	211527	49.7	-109.1	49.9	-109.1	188	800	CANADA-S	CYPRESS HILLS, ICE, DRAINAGE	10	 4	S	221	42	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5979	20090409	211526	49.7	-109.1	49.9	-109.2	188	800	CANADA-S	CYPRESS HILLS, ICE, DRAINAGE	10	 4	SE	220	42	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5978	20090409	211526	49.7	-109.2	49.9	-109.2	188	800	CANADA-S	CYPRESS HILLS, ICE, DRAINAGE	10	 4	S	220	42	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5977	20090409	211525	49.7	-109.2	49.9	-109.3	188	800	CANADA-S	CYPRESS HILLS, ICE, DRAINAGE	10	 4	S	220	42	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5976	20090409	211524	49.7	-109.3	49.9	-109.4	188	800	CANADA-S	CYPRESS HILLS, ICE, DRAINAGE	10	 4	SE	220	42	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5975	20090409	211500	50.9	-112.3	50.3	-111.6	188	800	CANADA-A	FROZEN LAKE	10	16	NW	217	42	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5974	20090409	211453	50.6	-111.6	50.4	-112.3	188	800	CANADA-A	FROZEN LAKE	10	13	E	216	42	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5973	20090409	211450	50.9	-112.3	50.5	-112.6	188	800	CANADA-A	FROZEN LAKE	10	 9	NE	216	42	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5972	20090409	211426	50.9	-115.0	50.8	-114.9	188	800	CANADA-A	ROCKY MTS., ICE, DRAINAGE	50	 3	NW	212	43	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5971	20090409	211419	50.8	-116.1	50.9	-115.6	188	800	CANADA-BC	KOOTENAY NATL PARK, ROCKY MTS., SNOW, CLOUDS	50	 9	W	212	43	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5943	20090410	140934	35.0	25.5	36.0	27.2	188	180	CRETE	DIKTI MTS., FOR., S. COAST	10	32	SW	258	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5942	20090410	140933	35.0	25.5	36.0	27.2	188	180	CRETE	DIKTI MTS., FOR., COASTS,TOWNS	10	32	SW	258	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5941	20090410	140932	35.0	25.5	36.1	27.1	188	180	CRETE	DIKTI MTS., FOR., COASTS,TOWNS	10	32	SW	258	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5940	20090410	140931	35.0	25.5	36.1	27.0	188	180	CRETE	MIRAMPELOU B., DIKTI MTS.,FOR.	10	31	SW	258	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5939	20090410	140930	35.0	25.5	36.2	27.0	188	180	CRETE	DIKTI MTS., MIRAMPELOU B.,FOR.	10	32	SW	258	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5938	20090410	140928	35.0	26.0	36.2	26.9	188	180	CRETE	THRIFTI MTS., MIRAMPELOU BAY	10	26	SW	258	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5937	20090410	140927	35.0	26.0	36.3	26.8	188	180	CRETE	THRIFTI MTS., MIRAMPELOU BAY	10	26	SW	258	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5936	20090410	140926	35.0	26.0	36.3	26.7	188	180	CRETE	C. PLAKA, SITEIA, MTS., FOREST	10	25	SW	257	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5935	20090410	140918	37.0	25.5	36.7	26.3	188	180	GREECE	IRAKLEIA, SCHOINOUSSA, KEROS	10	15	W	257	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5934	20090410	140912	37.0	25.5	36.9	25.9	188	180	GREECE	NAXOS, KOUFONISI, C. KATOMERI	10	 8	W	257	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5933	20090410	140911	37.0	25.5	37.0	25.9	188	180	GREECE	NAXOS, KOUFONISI, C. KATOMERI	10	 7	W	256	30	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5932	20090410	140908	37.5	25.5	37.1	25.7	188	180	GREECE	MIKONOS, DILOS, RINEIA, TINOS	10	 8	N	256	31	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5931	20090410	140904	37.5	25.5	37.2	25.4	188	180	GREECE	MIKONOS, DILOS, RINEIA, TINOS	10	 6	N	256	31	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5930	20090410	140845	40.5	23.0	38.0	24.3	188	180	GREECE	THESSALONIKI, BAY, AXIOS DELTA	10	42	NW	255	31	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5929	20090410	140837	40.0	23.5	38.4	23.8	188	180	GREECE	C. PALIOURI, KASSANDRAS BAY	10	27	N	254	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5928	20090410	140836	40.0	23.5	38.4	23.7	188	180	GREECE	KASSANDRA PEN., KASSANDRAS B.	10	27	N	254	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5927	20090410	140834	40.5	23.5	38.5	23.6	188	180	GREECE	MTS., FOR., COAST, VILLAGES	10	33	N	254	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5926	20090410	140833	40.5	23.0	38.5	23.6	188	180	GREECE	MTS., C. VADARIS, THESSALONIKI	10	34	N	254	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5925	20090410	140832	40.5	22.5	38.6	23.5	188	180	GREECE	AXIOS DELTA, THESSALONIKI, BAY	10	34	NW	254	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5924	20090410	140831	40.5	23.0	38.6	23.4	188	180	GREECE	THESSALONIKI, BAY, AXIOS DELTA	10	32	N	254	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5923	20090410	140830	40.5	23.0	38.6	23.4	188	180	GREECE	THESSALONIKI, C. VADARIS, MTS.	10	32	N	254	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5922	20090410	140823	40.5	22.5	38.9	22.9	188	180	GREECE	AXIOS DELTA, THESSALONIKI BAY	10	28	N	253	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5921	20090410	140822	40.5	22.5	39.0	22.9	188	180	GREECE	AXIOS DELTA, AGR., BAY, SED.	10	26	N	253	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5920	20090410	140821	40.5	22.5	39.0	22.8	188	180	GREECE	AXIOS DELTA, AGR., BAY, SED.	10	26	N	253	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5919	20090410	140820	40.5	22.5	39.0	22.7	188	180	GREECE	AXIOS DELTA, THESSALONIKI, BAY	10	26	N	253	32	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5918	20090410	140812	40.5	23.0	39.3	22.2	188	180	GREECE	THESSALONIKI, BAY, AXIOS DELTA	10	25	NE	252	33	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5917	20090409	212311	34.5	-77.3	34.6	-74.9	188	180	USA-NORTH CAROLINA	CHADWICK B., STONE B., CAMP LEJEUNE MC BASE	10	38	W	262	25	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5916	20090409	212310	34.7	-77.0	34.6	-75.0	188	180	USA-NORTH CAROLINA	EMERALD I., BOGUE, AIRPORT, AGR., BEACHES	10	33	W	262	25	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5915	20090409	212305	34.7	-76.8	34.9	-75.3	188	180	USA-NORTH CAROLINA	INDIAN BEACH, PINE KNOLL SHORES, MOREHEAD CITY	10	26	W	262	25	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5914	20090409	212304	34.6	-76.5	34.9	-75.3	188	180	USA-NORTH CAROLINA	CORE BANKS, SHACKLEFORD BANKS	10	22	W	262	25	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5913	20090409	212302	34.9	-76.3	35.0	-75.4	188	180	USA-NORTH CAROLINA	CORE SOUND, SAND I., AIRPORT, AGR.	10	16	W	262	25	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5912	20090409	212301	35.0	-76.1	35.0	-75.5	188	180	USA-NORTH CAROLINA	PORTSMOUTH I., SAND I., PAMLICO SOUND	10	11	W	262	25	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5911	20090409	212300	35.1	-75.9	35.1	-75.5	188	180	USA-NORTH CAROLINA	OCRACOKE, PORTSMOUTH, PAMLICO SOUND	10	 7	W	262	25	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5910	20090409	212259	35.2	-75.6	35.1	-75.6	188	180	USA-NORTH CAROLINA	HATTERAS I., FRISCO, BUXTON	10	 2	N	262	25	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5909	20090409	212244	35.8	-78.7	35.8	-76.5	188	180	USA-NORTH CAROLINA	WESTOVER, RALEIGH, RALEIGH-DURHAM INTL AIRPORT	10	35	W	261	26	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5908	20090409	212242	35.8	-78.8	35.8	-76.6	188	180	USA-NORTH CAROLINA	MORRISVILLE, RALEIGH-DURHAM INTL AIRPORT	10	35	W	261	26	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5907	20090409	212241	35.9	-78.8	35.9	-76.6	188	180	USA-NORTH CAROLINA	RALEIGH-DURHAM INTL AIRPORT, MORRISVILE	10	35	W	261	26	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5906	20090409	212234	36.0	-79.9	36.2	-77.0	188	180	USA-NORTH CAROLINA	JAMESTOWN, FRIENDSHIP, PIEDMONT TRIAD INTL AIRPORT	10	43	W	260	26	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5905	20090409	212232	36.0	-79.9	36.3	-77.1	188	180	USA-NORTH CAROLINA	JAMESTOWN, FRIENDSHIP, PIEDMONT TRIAD INTL AIRPORT	10	42	W	260	26	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5904	20090409	212230	36.0	-79.9	36.3	-77.3	188	180	USA-NORTH CAROLINA	JAMESTOWN, FRIENDSHIP, PIEDMONT TRIAD INTL AIRPORT	10	40	W	260	26	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5903	20090409	212225	37.0	-81.0	36.6	-77.6	188	180	USA-VIRGINIA	APPALACHIAN MTS., WYTHEVILLE	10	48	W	260	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5902	20090409	212223	37.2	-80.8	36.6	-77.7	188	180	USA-VIRGINIA	APPALACHIAN MTS., HIGHLAND, DUBLIN	10	45	W	260	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5901	20090409	212222	37.3	-80.6	36.7	-77.7	188	180	USA-VIRGINIA	PEMBROKE, APPALACHIAN MTS., RADFORD	10	43	W	260	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5900	20090409	212221	37.5	-80.2	36.7	-77.8	188	180	USA-VIRGINIA	LOONEY, NEW CASTLE, APPALACHIAN MTS.	10	39	W	259	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5899	20090409	212219	36.9	-80.3	36.8	-77.9	188	180	USA-VIRGINIA	FLOYD, AGR., BLUE RIDGE MTS.	10	38	W	259	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5898	20090409	212212	37.3	-80.3	37.1	-78.3	188	180	USA-VIRGINIA	APPALACHIAN MTS., BLACKSBURG	10	33	W	259	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5897	20090409	212210	37.4	-80.1	37.2	-78.4	188	180	USA-VIRGINIA	APPALACHIAN MTS., SALEM	10	29	W	259	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5896	20090409	212209	37.6	-79.8	37.2	-78.5	188	180	USA-VIRGINIA	APPALACHIAN MTS., KYLES MILLS, FLATWOODS	10	24	W	259	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5895	20090409	212207	37.5	-79.5	37.3	-78.6	188	180	USA-VIRGINIA	ALLEGHENY MTS. W. OF LEXINGTON	10	16	W	259	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5894	20090409	212206	38.0	-79.5	37.3	-78.7	188	180	USA-VIRGINIA	ALLEGHENY MTS. SW. OF STAUNTON	10	19	NW	259	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5893	20090409	212205	38.0	-79.5	37.4	-78.7	188	180	USA-VIRGINIA	ALLEGHENY MTS. W. OF STAUNTON	10	18	NW	258	27	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5892	20090409	212156	37.5	-81.0	37.8	-79.3	188	180	USA-WEST VIRGINIA	ALLEGHENY MTS., NEW RIVER,FOR.	10	29	W	258	28	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5891	20090409	212152	37.5	-80.5	37.9	-79.5	188	180	USA-WEST VIRGINIA	ALLEGHENY MTS., NEW RIVER,FOR.	10	19	W	258	28	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5890	20090409	212151	37.5	-80.5	38.0	-79.6	188	180	USA-WEST VIRGINIA	ALLEGHENY MTS., FOREST, RIDGES	10	18	SW	258	28	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5889	20090409	212149	38.0	-80.0	38.0	-79.7	188	180	USA-VIRGINIA	ALLEGHENY MTS., COVINGTON,FOR.	10	 5	W	257	28	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5888	20090409	212148	38.0	-80.0	38.1	-79.8	188	180	USA-VIRGINIA	ALLEGHENY MTS., L. MOOMAW,FOR.	10	 4		257	28	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
ISS019	E	   5887	20090409	212146	38.0	-80.0	38.2	-79.9	188	180	USA-VIRGINIA	ALLEGHENY MTS., FOR., LAKES	10	 4	S	257	28	Nikon D2Xs Electronic Still Camera	4288E: 4288 x 2848 pixel CMOS sensor, RGBG imager color filter				CatalogedWithCenterPoint
